"","Name","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Minimun_Soma_Surface","Average_Soma_Surface","Maximum_Soma_Surface","SD_Soma_Surface","Minimun_N_stems","Average_N_stems","Maximum_N_stems","SD_N_stems","Minimun_N_bifs","Average_N_bifs","Maximum_N_bifs","SD_N_bifs","Minimun_N_branch","Average_N_branch","Maximum_N_branch","SD_N_branch","Minimun_N_tips","Average_N_tips","Maximum_N_tips","SD_N_tips","Minimun_Width","Average_Width","Maximum_Width","SD_Width","Minimun_Height","Average_Height","Maximum_Height","SD_Height","Minimun_Depth","Average_Depth","Maximum_Depth","SD_Depth","Minimun_Type","Average_Type","Maximum_Type","SD_Type","Minimun_Diameter","Average_Diameter","Maximum_Diameter","SD_Diameter","Minimun_Diameter_pow","Average_Diameter_pow","Maximum_Diameter_pow","SD_Diameter_pow","Minimun_Length","Average_Length","Maximum_Length","SD_Length","Minimun_Surface","Average_Surface","Maximum_Surface","SD_Surface","Minimun_SectionArea","Average_SectionArea","Maximum_SectionArea","SD_SectionArea","Minimun_Volume","Average_Volume","Maximum_Volume","SD_Volume","Minimun_EucDistance","Average_EucDistance","Maximum_EucDistance","SD_EucDistance","Minimun_PathDistance","Average_PathDistance","Maximum_PathDistance","SD_PathDistance","Minimun_Branch_Order","Average_Branch_Order","Maximum_Branch_Order","SD_Branch_Order","Minimun_Terminal_degree","Average_Terminal_degree","Maximum_Terminal_degree","SD_Terminal_degree","Minimun_TerminalSegment","Average_TerminalSegment","Maximum_TerminalSegment","SD_TerminalSegment","Minimun_Taper_1","Average_Taper_1","Maximum_Taper_1","SD_Taper_1","Minimun_Taper_2","Average_Taper_2","Maximum_Taper_2","SD_Taper_2","Minimun_Branch_pathlength","Average_Branch_pathlength","Maximum_Branch_pathlength","SD_Branch_pathlength","Minimun_Contraction","Average_Contraction","Maximum_Contraction","SD_Contraction","Minimun_Fragmentation","Average_Fragmentation","Maximum_Fragmentation","SD_Fragmentation","Minimun_Daughter_Ratio","Average_Daughter_Ratio","Maximum_Daughter_Ratio","SD_Daughter_Ratio","Minimun_Parent_Daughter_Ratio","Average_Parent_Daughter_Ratio","Maximum_Parent_Daughter_Ratio","SD_Parent_Daughter_Ratio","Minimun_Partition_asymmetry","Average_Partition_asymmetry","Maximum_Partition_asymmetry","SD_Partition_asymmetry","Minimun_Rall_Power","Average_Rall_Power","Maximum_Rall_Power","SD_Rall_Power","Minimun_Pk","Average_Pk","Maximum_Pk","SD_Pk","Minimun_Pk_classic","Average_Pk_classic","Maximum_Pk_classic","SD_Pk_classic","Minimun_Pk_2","Average_Pk_2","Maximum_Pk_2","SD_Pk_2","Minimun_Bif_ampl_local","Average_Bif_ampl_local","Maximum_Bif_ampl_local","SD_Bif_ampl_local","Minimun_Bif_ampl_remote","Average_Bif_ampl_remote","Maximum_Bif_ampl_remote","SD_Bif_ampl_remote","Minimun_Bif_tilt_local","Average_Bif_tilt_local","Maximum_Bif_tilt_local","SD_Bif_tilt_local","Minimun_Bif_tilt_remote","Average_Bif_tilt_remote","Maximum_Bif_tilt_remote","SD_Bif_tilt_remote","Minimun_Bif_torque_local","Average_Bif_torque_local","Maximum_Bif_torque_local","SD_Bif_torque_local","Minimun_Bif_torque_remote","Average_Bif_torque_remote","Maximum_Bif_torque_remote","SD_Bif_torque_remote","Minimun_Last_parent_diam","Average_Last_parent_diam","Maximum_Last_parent_diam","SD_Last_parent_diam","Minimun_Diam_threshold","Average_Diam_threshold","Maximum_Diam_threshold","SD_Diam_threshold","Minimun_HillmanThreshold","Average_HillmanThreshold","Maximum_HillmanThreshold","SD_HillmanThreshold","Minimun_Helix","Average_Helix","Maximum_Helix","SD_Helix","Minimun_Fractal_Dim","Average_Fractal_Dim","Maximum_Fractal_Dim","SD_Fractal_Dim","V223"
"27",cell3zr,8512.68,6,88,182,95,490,704.5,355.5,8301,2528.43,2863.79,15611,47357.9,2906.29,19099.5,529994,739004,13940,5320,1951,4.58718,58.3829,15610.2,157.531,2610,143.19,139.893,49.3675,87.14,120.191,127.832,121.882,5863.53,4390.71,8827.26,11306.4,6819.4,6884.86,27.3,104.884,125.284,2.42,145.296,4256.34,4256.34,4256.34,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,490,490,490,0,704.5,704.5,704.5,0,355.5,355.5,355.5,0,1,3.18046,4,0.679801,0.4,0.968746,13.9421,0.728911,0.252982,1.09724,52.0584,2.14597,0.5,5.98352,53.1437,3.30938,0.888577,18.1517,483.385,21.5256,0.125664,1.11395,152.667,4.6507,0.0888577,7.32064,1064.09,40.0941,0,203.063,614.779,130.882,0,283.143,1105.37,196.047,0,5.341,12,3.0206,1,2.03831,95,3.74249,1,1,1,0,-0.280778,0.0252043,0.508197,0.0755024,-1.625,0.320785,0.878067,0.304889,0.5,85.7701,836.48,97.1543,0.527715,0.865552,1,0.085257,1,14.2623,88,12.9518,1,1.62716,5.25,0.838221,0.129106,0.768645,2.625,0.284449,0,0.560994,1,0.439879,0.665,2.07476,4.15,0.847235,0.203047,1.36581,9.53659,1.0204,0.437497,1.45264,4.60654,0.526719,0.27197,1.38502,7.14062,0.781713,14.5266,67.3969,159.059,27.5085,13.622,50.468,152.146,28.9678,8.51483,101.463,157.911,32.5204,45.398,129.959,165.83,28.3618,4.42172,78.384,171.899,39.026,5.66759,79.1363,164.374,45.7486,0.4,1.01111,1.8,0.317254,0.4,1.10404,13.9421,1.68512,0.4,1.31878,13.9421,1.68108,-0.32,0.000932563,0.32,0.0843357,1.00359,1.04529,1.14445,0.0232592,CA1
"28",cell4zr,13065.2,5,54,113,60,341,640.5,379.5,5568,978.946,1030.6,11283.6,20912.5,1152.77,8873.07,342961,447693,6405,3157,1163,2.71002,38.5145,11283,94.4561,1662,81.3097,84.5568,24.3631,33.69,77.0797,77.0537,73.2116,3446.5,2548.54,4911.67,7070.37,3988.07,4410.1,10.8,57.964,63.014,2.02,95.5404,6532.62,6532.62,6532.62,9.09495e-13,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,341,341,341,0,640.5,640.5,640.5,0,379.5,379.5,379.5,0,1,3.35018,4,0.686013,0.3,0.589017,16.082,0.794128,0.164317,0.620096,64.4928,2.77595,0.5,6.79323,54.4197,3.4036,0.628319,12.5903,505.465,21.3972,0.0706858,0.694022,203.129,6.66828,0.0628319,5.34201,1633.15,57.2294,0,206.355,653.919,129.388,0,269.37,919.236,169.508,0,3.85379,8,1.83891,1,1.89952,60,2.56407,1,1,1,0,-0.0385109,0.0239825,0.46265,0.0701052,-1,0.340836,0.944037,0.279758,4.06,99.8498,398.94,79.1957,0.526876,0.835895,1,0.0915733,1,14.5789,45,10.8974,1,1.50573,2.75,0.505645,0.0746175,0.74829,2,0.295161,0,0.451169,1,0.4325,0.72,1.40375,2.405,0.404945,0.485372,1.4274,4.36186,0.61917,0.484231,1.42692,4.36803,0.620154,0.307692,1.35577,5.77778,0.828082,16.8703,65.0284,141.063,24.5568,7.68169,48.0856,111.54,27.5809,7.12502,92.673,149.526,36.3747,34.7654,133.403,169.455,28.077,11.7627,75.2466,164.039,41.3747,13.4994,83.2094,174.188,41.4279,0.4,0.54,0.8,0.122484,0.4,0.966067,16.082,2.51151,0.35,1.05023,16.082,2.49573,-0.31,0.00122498,0.29,0.0783932,1.00427,1.04989,1.20232,0.0344568,CA1
"29",cell5zr,15597.5,6,60,126,67,279.5,615.5,149.5,4675,737.078,759.407,10049.4,17197.2,849.624,7181.31,265858,306421,4671,2724,948,2.91638,29.1346,10048.8,113.094,1349,76.7551,100.47,24.1058,41.31,94.8059,95.0599,94.5132,3221.54,2169.2,6719.95,8384.88,5387.78,5346.07,10.9,63.0188,73.2485,2.36,104.872,7798.76,7798.76,7798.76,1.81899e-12,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,279.5,279.5,279.5,0,615.5,615.5,615.5,0,149.5,149.5,149.5,0,1,3.46553,4,0.580894,0.3,0.546389,17.0594,0.798763,0.164317,0.562941,70.4604,3.11539,0.5,7.45501,30.3234,3.36371,0.942478,12.7575,457.154,21.3038,0.0706858,0.630285,228.568,7.87973,0.0706858,5.32738,1949.69,67.9012,0,197.078,537.791,117.652,0,227.147,591.16,131.882,0,3.46256,8,1.65737,1,2.01927,67,2.82895,1,1,1,0,-0.0937766,0.0231459,0.527883,0.0796334,-1.83333,0.231227,0.982414,0.336525,0.5,79.752,532.42,66.3025,0.525874,0.89757,1,0.0740718,1,10.622,52,8.17183,1,1.27925,2.83333,0.414296,0.0996519,0.797378,2.83333,0.334573,0,0.401764,1,0.433177,0.665,1.47536,2.41,0.34651,0.395984,1.5801,6.05071,0.860006,0.419357,1.58433,5.76921,0.819582,0.249135,1.57522,9.02778,1.27041,12.4341,54.6023,151.381,26.958,5.90214,36.7661,110.515,19.8438,48.5562,113.897,163.182,27.7554,67.4059,142.117,169.157,21.6466,9.08625,91.3184,175.423,47.1748,4.21743,90.6113,178.157,43.035,0.4,0.473913,0.9,0.143237,0.3,0.940579,17.0594,2.55071,0.35,1.09326,17.0594,2.77553,-0.3,0.00176912,0.29,0.0652053,1.00346,1.02816,1.10419,0.0179742,CA1
"30",cell6zr,19264.4,6,65,136,72,297.5,794,381,6081,946.616,982.937,14579.8,24220.7,1142.25,10813.8,418306,530826,7446,3422,1223,3.16958,41.8609,14579.1,115.436,1772,93.4716,99.2008,32.4479,51.2,84.5833,88.2335,80.938,4385.44,2909.38,6573.39,8601.38,5380.03,5732.64,10,64.2107,70.1607,2.67,117.626,9632.22,9632.22,9632.22,1.81899e-12,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,297.5,297.5,297.5,0,794,794,794,0,381,381,381,0,1,3.43172,4,0.581081,0.3,0.534208,18.3053,0.803768,0.164317,0.554705,78.3189,3.10244,0.5,8.23253,42.796,4.34797,0.628319,13.6763,552.443,25.5684,0.0706858,0.644976,263.176,8.01999,0.0628319,6.10602,2408.06,76.7025,0,236.064,648.626,155.026,0,299.563,859.231,194.387,0,4.20203,11,2.2158,1,1.93115,72,2.91285,1,1,1,0,-0.000812414,0.0233058,0.538719,0.0754751,-0.333333,0.3078,0.978148,0.250547,2.5,107.199,469.65,88.8784,0.426212,0.848795,1,0.0987689,1,12.9343,39,9.81773,1,1.43803,3.25,0.54444,0.0655546,0.729418,1.33333,0.250549,0,0.499199,1,0.446749,0.51,1.6,3.455,0.605533,0.190408,1.30128,2.64616,0.499095,0.260651,1.35744,2.5396,0.462361,0.132807,1.2452,2.77778,0.536597,10.8108,68.5225,136.527,33.562,14.3755,45.4591,149.329,23.3973,12.6044,102.709,159.414,35.1966,50.1194,134.397,165.317,24.1877,8.58414,84.0629,173.803,41.59,8.09612,89.5725,175.072,46.0466,0.3,0.454545,0.6,0.0994558,0.3,0.891815,18.3053,2.62328,0.3,0.974454,18.3053,2.61318,-0.32,0.00151964,0.32,0.0819562,1.00351,1.05024,1.25566,0.0373951,CA1
"31",cell7zr,14649.6,6,69,144,76,252.5,612,172.5,4906,845.415,948.999,10720.5,19751.3,1129.77,9346.27,263043,312236,5437,3049,947,3.60875,52.6403,10719.8,128.375,1427,116.509,103.5,29.637,71.325,87.7648,93.0651,87.7712,4123.47,2568.93,7098.46,9635.12,4940.54,5284.9,11.6,63.5103,70.1603,3.74,121.547,7320.43,7324.81,7329.2,4.38349,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,252.5,252.5,252.5,0,612,612,612,0,172.5,172.5,172.5,0,1,3.43798,4,0.573164,0.3,0.592442,16.7051,0.880836,0.164317,0.665031,68.2771,3.10035,0.5,7.51787,23.7918,3.02221,0.471239,13.8509,438.739,24.464,0.0706858,0.792268,219.175,7.55686,0.0353429,6.55418,1832.3,65.3244,0,184.333,497.421,105.529,0,218.806,593.168,120.773,0,3.81009,8,1.80439,1,2.13665,76,3.09971,1,1,1,0,-0.302198,0.0250607,0.483271,0.0792916,-1.66667,0.365557,0.952111,0.300742,2.5,74.4428,254.42,53.1587,0.678197,0.891491,1,0.0670804,1,9.84138,33,6.67239,1,1.68853,5.33333,1.04446,0.0718342,0.718753,2.66667,0.301344,0,0.429521,1,0.446066,0.42,1.78312,3.105,0.767764,0.0769659,1.27195,8.1174,0.907679,0.172455,1.34877,5.35465,0.621531,0.0770773,1.27205,8.11111,0.907027,13.707,60.6392,141.823,27.4514,2.24731,37.7784,120.021,22.1677,38.2863,104.389,153.772,31.8702,62.6074,141.693,173.283,23.3455,8.19853,72.655,172.57,40.0468,0.910476,77.7192,173.821,45.9237,0.3,0.464,0.8,0.109989,0.3,0.835662,16.7051,2.33451,0.3,0.923162,16.7051,2.3276,-0.3,0.00264873,0.32,0.0687541,1.00035,1.03006,1.12428,0.0207208,CA1
"32",cell8zr,9934.6,8,98,204,107,1166.5,528.5,353,8717,1360.95,1206.02,21329.8,31637.9,1100.24,8300.06,652833,1152140,12728,6522,1801,3.65304,63.0104,21328.8,162.43,2787,152.607,152.212,50.0935,85.23,126.612,137.741,127.956,7097.12,5456.18,8809.12,12112.5,7749.51,8002.96,15,69.564,79.464,-8,183.722,4963.91,4967.3,4970.69,3.38603,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1166.5,1166.5,1166.5,0,528.5,528.5,528.5,0,353,353,353,0,1,3.12774,4,0.753804,0.3,0.488319,14.682,0.558553,0.164317,0.43273,56.2572,1.82813,0.707107,7.65607,50.1647,4.21595,0.888577,11.356,338.556,14.6653,0.0706858,0.394918,169.301,4.17379,0.0790292,2.9792,1242.67,31.5671,0,234.242,1030.73,166.288,0,413.399,1803.5,369.384,0,4.56692,13,2.75799,1,2.34015,107,3.59478,1,1,1,0,-0.0190658,0.0179071,0.46608,0.0621567,-0.333333,0.308874,0.952323,0.254821,5.14,104.553,720.69,99.3171,0.230283,0.796224,1,0.131676,1,13.5951,84,11.6705,1,1.55722,5.6,0.782081,0.0476774,0.746136,1.5,0.263985,0,0.511158,1,0.455513,0.605,1.8134,3.8,0.73074,0.188481,1.29196,2.56258,0.516154,0.361708,1.40552,2.19067,0.429964,0.206612,1.30567,2.5,0.504834,8.92413,73.1662,154.598,34.6691,11.147,56.2493,171.856,29.1499,5.19443,90.8156,164.218,36.7271,47.5346,124.871,164.846,24.7962,7.13492,79.8918,169.565,41.4925,6.88937,82.5048,171.924,43.2292,0.3,0.46875,0.8,0.0852851,0.3,0.650131,14.682,1.72432,0.3,0.742654,14.682,1.71449,-0.33,-0.00289017,0.3,0.084966,1.00174,1.06198,1.23664,0.0418419,CA1
"33",l24a,8439.55,7,55,117,63,333.5,652,361,5421,855.006,871.151,9684.36,17031.4,905.863,6341.03,333704,439606,5295,3400,967,3.25405,40.0499,9683.81,97.0569,1526,80.0929,84.8822,24.5714,46.16,72.8365,75.8761,70.2914,3692.63,2556.53,4945.43,7246.83,4624.75,4872.81,9.2,51.304,62.405,1.54,103.63,4219.77,4219.77,4219.77,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,333.5,333.5,333.5,0,652,652,652,0,361,361,361,0,1,3.55242,4,0.539467,0.3,0.560292,13.902,0.717383,0.164317,0.570873,51.8341,2.28914,0.5,6.3504,35.4078,2.8302,0.628319,11.1681,303.537,18.2101,0.0706858,0.594009,151.79,5.07904,0.0628319,4.15805,1054.94,37.0703,0,218.679,615.685,152.566,0,288.077,802.946,195.579,0,3.46986,8,1.69711,1,2.22805,63,3.00966,1,1,1,0,-0.00831947,0.0278124,0.653951,0.0807405,-0.444444,0.342307,0.97842,0.253476,1,82.7676,518.56,74.9348,0.549601,0.829546,1,0.0892217,1,12.9322,90,11.8939,1,1.45624,4.33333,0.690695,0.0215796,0.725489,1.5,0.271512,0,0.446753,1,0.430768,0.485,1.59172,2.41,0.516686,0.193804,1.3243,2.5255,0.516262,0.264002,1.37957,2.38145,0.468072,0.143491,1.27803,2.69444,0.562605,14.728,68.3821,144.665,25.611,3.13815,47.3431,137.568,22.2751,17.0608,91.582,144.082,32.3759,20.401,134.2,164.198,21.5402,12.268,85.6435,174.921,39.6636,7.60385,90.2373,167.9,42.35,0.4,0.438095,0.8,0.116736,0.3,0.814349,13.902,2.11513,0.35,0.990556,13.902,2.28233,-0.3,0.00102054,0.32,0.0776294,1.00559,1.04676,1.2115,0.0309154,CA1
"34",l24b,11847.4,6,62,126,65,217.68,415.09,206.49,7426,1516.33,1584.52,10719.7,22586.5,1616.66,7537.89,262087,562895,8625,4194,1632,3.4292,32.8899,10719.2,82.3038,2258,109.35,104.43,26.2077,18.835,100.563,100.896,100.86,4494.96,3581.58,4587.3,7064.13,4558.36,5764.44,14.02,38.16,45.39,-2.9,126.118,119.793,1480.92,3623.72,1088.46,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,217.68,217.68,217.68,0,415.09,415.09,415.09,0,206.49,206.49,206.49,0,1,3.28875,4,0.620469,0.16,0.671537,14.136,0.729576,0.064,0.701738,53.1484,2.14638,0.19105,4.74955,45.9921,4.797,0.100657,10.0073,223.898,15.8807,0.0201062,0.716285,143.436,4.60143,0.00402626,3.33978,631.616,20.6911,0,116.07,261.483,49.5779,0,249.289,625.72,113.572,0,3.81975,8,1.95815,1,1.8574,65,2.70645,1,1,1,0,-0.0857538,0.0272159,0.674921,0.0883226,-1.29167,0.261031,0.87691,0.337598,1.58,85.0728,287.91,68.3198,0.158674,0.653205,1,0.192996,1,17.7795,63,14.4485,1,1.76371,5.58333,1.04297,0.12309,0.828812,2.29167,0.327063,0,0.422705,1,0.434472,0.865,1.44885,2.715,0.542971,0.567929,1.62199,6.22259,0.808056,0.632211,1.62735,5.62084,0.725291,0.435951,1.62678,8.02951,1.05039,7.1869,74.9159,175.438,37.1352,4.54068,59.6929,163.376,36.4625,0.578726,75.2016,150.224,33.365,28.993,115.805,166.906,32.6196,1.25595,77.2603,157.434,39.1859,0.901862,94.4991,176.016,42.7348,0.48,0.637273,1.1,0.212521,0.16,0.587077,3,0.340582,0.32,0.698308,2.68,0.364752,-0.33,-0.00128946,0.33,0.12897,1.01417,1.12605,1.3992,0.0765406,CA1
"35",l48a,33776.9,6,130,262,133,371.32,681.48,340.24,17650,4815.14,5501.79,28130.4,82640.7,5938.49,32960.7,1183580,2660060,28903,13199,3651,9.30046,63.4847,28129.2,157.888,5274,217.31,222.806,71.1869,19.51,211.685,213.818,209.562,10946.9,7168.2,9885.84,14929.6,10850,11857.1,35.36,127.918,143.843,-8.26,263.126,2.23569,3377.69,6150.97,2288.22,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,371.32,371.32,371.32,0,681.48,681.48,681.48,0,340.24,340.24,340.24,0,1,3.34661,4,0.746374,0.16,0.912996,18.168,0.806352,0.064,1.04319,77.4392,2.50902,0.19105,5.33481,139.765,6.50918,0.288096,15.6724,482.992,25.599,0.0201062,1.12621,249.461,6.14296,0.0345715,6.25085,1479.73,37.8222,0,224.418,661.138,139.607,0,504.372,1632.71,306.42,0,5.48028,13,2.57286,1,2.50265,133,4.97639,1,1,1,0,-0.13913,0.0354979,2.17468,0.195915,-1.95833,0.242308,0.939454,0.325755,2.85,107.363,691.94,93.9301,0.1142,0.602626,1,0.200672,1,20.0532,150,19.6467,1,1.67162,6.51271,0.752583,0.132421,0.850405,2.29167,0.272846,0,0.547591,1,0.439846,0.705,1.50077,2.715,0.600817,0.408035,1.62835,5.07467,0.57539,0.485165,1.64476,4.46918,0.511724,0.311818,1.61202,6.25174,0.688949,7.27384,86.1963,178.938,41.5423,8.99123,56.4425,157.109,30.5321,2.57332,76.6344,165.917,36.4164,15.0715,115.734,168.355,30.54,6.53592,88.9348,174.503,42.8405,3.80555,91.9155,173.633,43.1025,0.48,0.930526,1.74,0.305602,0.48,0.961789,16.998,1.42875,0.48,1.08153,17.583,1.47094,-0.33,-0.00156945,0.33,0.122593,1.00655,1.14902,1.4752,0.0914341,CA1
"36",l55,22199.8,9,77,157,81,700.8,735.79,492.34,12575,3272.27,3665.39,18961.2,50998.7,3891.15,19986.8,865008,1581070,15796,7545,2765,4.46884,46.443,18960.4,111.263,3973,150.398,121.831,34.0123,22.33,107.305,112.871,106.557,5374.79,3772.57,6533.13,9687.27,6467.86,6816.99,26.92,66.62,88.464,-18.43,144.004,483.756,2466.64,4151.41,1159.1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,700.8,700.8,700.8,0,735.79,735.79,735.79,0,492.34,492.34,492.34,0,1,3.16511,4,0.757356,0.158,0.823627,16.408,0.786786,0.0628038,0.922575,66.4635,2.36124,0.139284,4.77372,34.0088,4.7535,0.0948407,12.8396,467.728,20.3508,0.0196067,0.979644,153.982,5.46026,0.00379363,5.03193,957.673,31.0354,0,217.722,784.115,144.456,0,397.954,1968.27,319.177,0,3.97584,7,1.83792,1,1.89907,81,2.81326,1,1,1,0,-0.0445745,0.028464,0.628931,0.0859579,-0.135593,0.295815,0.970746,0.276584,1.1,120.767,724.13,117.653,0.279222,0.708685,1,0.173853,1,25.1456,152,24.2292,1,1.95323,8.04713,1.33967,0.0670405,0.775992,1.03719,0.270296,0,0.441719,1,0.425775,0.485,1.71769,2.955,0.713798,0.160998,1.39357,2,0.404751,0.269427,1.46585,2,0.368228,0.148767,1.38386,2,0.409632,0.0978498,73.6273,168.213,46.121,4.12687,50.9807,160.923,30.426,7.60919,85.9622,166.076,33.4752,10.6585,127.464,168.73,25.1794,7.51945,89.8314,169.245,43.2454,7.63072,89.6972,170.374,45.2104,0.16,0.961429,2.36,0.404248,0.16,0.822469,3.32,0.429164,0.16,1.09215,8.754,0.989434,-0.33,-0.00465287,0.33,0.122236,1.01104,1.10772,1.41309,0.0683278,CA1
"37",l56a,9142.7,5,78,157,80,339.57,695.44,228.25,9023,2445.94,2620.85,15745,41266.7,2521.12,13181,474741,1132320,13434,6507,1894,7.20688,9.94279,15744.2,95.7339,2933,188.308,174.116,43.6552,12.645,334.387,406.082,1678.26,5829.38,4943.97,5556.13,8323,6786.89,6585.76,18.54,59.83,74.116,6.19,157.268,65.4381,1142.84,2332.83,724.343,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,339.57,339.57,339.57,0,695.44,695.44,695.44,0,228.25,228.25,228.25,0,1,3.07637,4,0.623216,0.123744,0.833939,13.032,0.663766,0.0435298,0.893575,47.0453,1.82753,0.19105,5.37004,65.1859,5.4811,0.0960321,14.0746,333.199,19.3768,0.0120265,0.859862,133.387,3.90363,0.00384128,4.49557,564.211,16.6887,0,161.862,627.703,117.443,0,386.061,1259.35,250.894,0,4.58029,10,2.10688,1,2.21855,80,2.95832,1,1,1,0,-0.0213984,0.0459037,2.44207,0.234442,-20.6576,0.0633298,0.968593,2.21692,2.05,100.282,588.73,90.7725,0.154888,0.60977,1,0.192214,1,18.5633,101,16.6354,1,2.41421,31.8399,3.51239,0.0314071,1.10902,29.2539,3.05866,0,0.559682,1,0.44147,0.565,1.2645,2.175,0.516989,0.354759,4.28701,224.197,24.7902,0.320369,5.20618,297.196,32.9143,0.175745,21.5161,1575.62,175.175,5.26838,78.7754,148.087,35.6053,9.06606,65.9195,151.388,32.927,5.68619,72.1575,162.542,38.4023,12.1288,108.091,162.276,35.5921,7.55448,94.2624,162.598,39.0847,11.5492,85.5293,176.551,42.7138,0.48,0.842727,1.12,0.170565,0.16,0.747875,3.87,0.492309,0.48,0.92645,6.396,0.604867,-0.33,0.00211624,0.33,0.130051,1.00993,1.14794,1.45435,0.0921732,CA1
"38",l60a,17037.1,5,69,139,71,294.65,664.14,216,9348,2164.36,2535.76,14406.6,35144,3103.7,11694.2,558394,833891,13026,5889,1919,3.98696,37.1907,14406,99.3639,2626,119.331,112.185,27.6785,29.07,101.487,105.191,100.819,5011.02,2892.43,5249.81,8824.7,5061.2,5938.48,22.72,53.26,63.01,-1.72,130.314,12.2537,549.584,1802.71,502.187,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,294.65,294.65,294.65,0,664.14,664.14,664.14,0,216,216,216,0,1,3.55979,4,0.625871,0.16,0.824204,13.2,0.936521,0.064,0.965636,47.958,3.01184,0.19105,5.48823,46.3467,5.40268,0.100657,13.3882,175.699,16.3855,0.0201062,1.18236,136.848,7.42607,0.00402626,4.45495,419.489,19.4039,0,212.64,513.26,110.863,0,317.552,719.891,142.889,0,4.9604,10,2.63387,1,2.24257,71,4.72988,1,1,1,0,-0.00818833,0.0286832,1.21107,0.122952,-0.666667,0.267559,0.934747,0.277255,0.87,103.64,275.16,73.018,0.2115,0.714848,1,0.180243,1,18.7571,65,13.4274,1,1.72944,6.95833,1.0505,0.127434,0.807084,1.66667,0.266659,0,0.401138,1,0.425913,0.81,1.53,2.76,0.458615,0.445198,1.47082,3.64683,0.582218,0.612909,1.5245,3.15166,0.482351,0.413223,1.46115,3.77778,0.606504,3.70192,77.0926,163.816,33.1054,5.89397,44.4989,155.694,25.6207,13.7827,77.2031,173.651,39.6251,34.9686,129.775,175.977,28.7024,13.6486,80.3366,175.263,42.9481,6.09466,87.3306,170.662,45.8759,0.48,0.873846,1.76,0.259308,0.48,0.750141,5.26,0.577266,0.48,0.887465,6.21,0.665307,-0.33,-0.00065699,0.32,0.120522,1.00307,1.09508,1.2936,0.0645665,CA1
"39",l60b,21191.4,6,136,273,138,664.33,892.71,364.19,19987,5451.94,5933.23,32681,99521.7,5797.47,34588.4,1541670,2488130,31092,12486,4042,6.05187,53.697,32679.7,191.433,5763,187.908,241.568,73.8887,50.42,223.633,232.759,226.714,10127.1,6284.37,10459.9,16722.5,12160.7,11120.6,36.9,126.68,136.26,-0.66,269.737,1643.8,3027.34,5388.47,1347.62,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,664.33,664.33,664.33,0,892.71,892.71,892.71,0,364.19,364.19,364.19,0,1,3.46816,4,0.620065,0.48,0.946024,15.718,0.646194,0.332554,1.02954,62.3155,1.91968,0.186011,5.67182,94.4745,6.56252,0.280498,17.2721,545.045,24.7199,0.180956,1.00616,144.883,4.24785,0.0336597,6.00284,1267.23,30.1418,0,267.512,738.327,144.127,0,431.742,1085.54,215.058,0,5.39511,14,2.6889,1,2.16658,138,4.56914,1,1,1,0,-0.0421757,0.022168,2.05309,0.136267,-0.666667,0.196692,0.949103,0.250497,2.51,119.706,572.54,105.271,0.138229,0.701221,1,0.186596,1,21.0328,101,18.9118,1,1.38168,11.9127,0.947776,0.0699835,0.884865,1.66667,0.214231,0,0.543299,1,0.445849,0.615,2.10083,4.33,0.974749,0.175693,1.64436,4.39106,0.622745,0.403041,1.71146,3.15166,0.425943,0.250725,1.66701,3.77778,0.534168,8.3302,76.144,164.923,33.9687,2.21864,47.2509,157.221,28.5308,3.28535,77.4805,169.304,39.1918,17.844,123.87,167.624,29.638,11.5723,93.5438,180,44.0449,3.9494,82.3746,177.013,47.1645,0.48,0.946154,1.42,0.224216,0.48,0.917971,1.74,0.244119,0.48,0.987391,2.68,0.282823,-0.33,-0.000114703,0.33,0.10079,1.00416,1.09649,1.51244,0.0804415,CA1
